voltage_V,current_A,temperature_C,soc_percent,soh_percent,internal_resistance_mOhm,charge_cycles,ambient_temp_C,fault
3.609,2.198,31.2,63.28,78.98,94.51,593,34.43,1
3.818,0.495,30.61,80.6,93.26,40.61,658,28.17,0
3.64,2.508,62.79,32.53,89.22,48.3,1179,33.45,1
3.049,3.241,25.95,16.66,89.0,55.66,670,28.65,1
3.522,2.675,29.87,18.87,78.59,98.43,1325,26.91,1
3.635,2.62,34.54,64.82,98.21,38.27,331,27.04,0
3.351,2.343,33.05,23.61,83.93,87.75,1013,24.09,1
3.751,2.039,42.93,38.91,80.01,87.3,582,32.3,1
3.091,2.21,32.12,55.93,92.52,57.72,881,25.14,1
2.869,1.947,32.82,42.7,85.28,46.87,1006,27.21,1
3.647,1.784,31.95,93.73,98.94,44.36,464,28.04,0
3.908,2.855,30.49,76.88,98.57,49.51,349,17.37,0
3.714,2.242,29.94,51.94,97.96,39.97,221,30.65,0
3.706,1.819,49.43,67.88,83.46,60.38,1020,29.12,1
3.637,2.125,31.98,59.18,94.35,42.77,455,26.45,0
3.035,1.971,28.71,42.09,88.04,49.16,412,30.84,1
3.859,2.054,32.61,43.16,93.33,37.24,367,29.92,0
3.655,3.079,28.13,52.66,90.09,41.33,360,30.1,0
3.519,2.029,27.29,74.79,92.61,30.99,737,31.48,0
3.55,2.591,38.81,69.96,81.67,83.32,1120,31.62,1
3.603,2.065,55.46,68.71,82.85,57.47,924,32.65,1
3.45,1.829,32.32,20.13,74.23,82.37,690,29.64,1
3.024,2.07,39.08,46.62,86.07,59.96,938,27.71,1
3.495,1.728,36.76,30.57,74.99,119.86,536,29.6,1
3.783,1.215,27.78,68.24,96.51,42.58,176,27.18,0
3.641,3.045,54.37,22.26,80.39,58.74,661,26.5,1
3.573,1.951,28.81,44.26,90.73,33.18,507,27.06,0
3.467,1.896,47.25,15.5,80.54,116.85,1494,29.84,1
3.731,1.637,48.86,66.15,78.54,54.25,1096,27.4,1
3.871,1.48,30.72,42.95,92.37,42.7,656,29.77,0
3.716,2.23,29.27,48.25,99.42,33.42,150,29.18,0
3.038,1.724,32.31,57.75,85.74,51.6,1179,33.17,1
3.814,2.329,33.28,69.42,89.88,72.63,1210,31.63,1
3.662,1.753,58.94,79.2,76.5,59.98,1058,36.59,1
3.659,2.127,63.04,28.69,78.61,53.8,600,33.27,1
3.658,1.808,28.19,99.38,99.24,39.33,73,26.54,0
3.745,3.203,52.67,68.34,84.53,55.72,561,27.7,1
3.098,2.383,31.11,33.49,94.19,40.77,960,30.18,1
3.623,1.809,32.65,70.84,97.2,33.08,470,25.66,0
3.696,2.147,30.49,89.04,94.84,46.55,611,31.21,0
3.682,1.548,30.83,91.83,95.01,47.09,582,33.2,0
3.037,2.479,34.57,22.56,80.75,56.13,342,29.02,1
3.68,2.537,32.14,95.3,90.5,41.62,635,22.52,0
3.488,1.231,31.53,26.37,72.81,89.41,1017,31.15,1
3.804,1.837,31.35,75.8,93.09,35.94,497,24.83,0
2.923,2.217,34.91,28.32,92.8,44.43,1126,31.16,1
3.624,2.495,38.02,80.12,90.23,40.25,269,29.03,0
3.7,1.974,25.78,59.28,99.69,33.24,200,22.68,0
3.637,1.206,27.55,86.25,95.04,45.42,693,26.51,0
3.628,2.683,32.67,47.42,92.47,50.53,502,29.73,0
3.717,2.15,45.64,43.92,86.59,66.82,1012,30.32,1
3.645,1.443,29.2,98.26,94.13,31.87,580,25.26,0
3.429,1.588,45.18,35.35,87.21,50.62,583,31.81,1
3.796,1.739,28.64,52.85,97.12,44.98,778,30.41,0
3.021,2.49,31.2,23.47,89.97,36.95,1114,31.3,1
3.608,2.458,58.2,36.5,77.01,58.33,966,31.12,1
3.628,0.773,32.09,76.02,96.99,45.23,283,27.26,0
3.938,2.303,25.82,54.92,91.72,37.07,285,28.7,0
3.763,2.046,29.14,61.41,93.19,36.07,198,23.97,0
3.629,1.364,23.54,75.0,90.84,32.75,446,31.06,0
3.534,2.132,36.06,41.04,79.0,70.55,875,33.58,1
2.968,3.72,40.72,15.18,87.38,52.51,467,31.21,1
3.56,2.531,29.69,55.51,93.41,38.97,284,27.63,0
2.908,2.673,38.86,31.86,83.81,55.38,1067,26.17,1
3.77,2.154,25.36,80.78,98.69,42.98,696,29.29,0
3.766,2.195,29.38,72.26,97.22,39.58,713,28.83,0
3.447,1.394,28.86,68.82,88.01,82.54,1091,33.57,1
3.709,2.908,22.82,78.19,91.99,33.43,602,30.33,0
3.509,2.399,33.05,32.85,86.18,74.87,775,26.95,1
3.548,2.259,63.35,66.4,75.63,63.98,677,28.47,1
2.965,1.572,33.6,20.97,92.61,42.64,885,33.45,1
3.546,1.643,47.35,19.79,72.45,97.53,1421,39.34,1
3.769,1.892,34.31,54.4,94.91,40.13,558,27.88,0
3.555,2.031,55.12,78.61,84.25,52.14,587,36.39,1
3.716,1.447,29.26,42.84,94.01,38.22,618,31.81,0
3.483,2.557,38.51,69.75,84.97,88.74,1108,31.07,1
3.681,1.762,33.17,99.0,91.24,40.48,492,27.9,0
3.056,2.558,39.86,52.65,83.31,45.37,826,30.48,1
3.566,3.371,51.22,72.17,83.88,55.18,692,23.55,1
3.704,1.618,28.27,82.78,99.94,46.25,264,24.83,0
3.591,2.22,29.73,57.87,85.71,106.51,832,32.32,1
3.791,2.739,30.34,60.6,99.53,24.94,688,27.97,0
3.795,2.444,30.82,57.1,90.81,39.18,429,28.74,0
3.863,1.959,31.06,74.64,97.38,50.73,659,30.53,0
3.563,1.647,56.4,59.08,86.8,47.95,1025,27.82,1
3.02,2.274,23.71,49.07,91.07,44.8,340,33.68,1
3.324,1.847,35.71,69.1,76.9,92.9,1426,29.36,1
3.096,2.252,29.69,43.37,84.29,47.76,871,25.74,1
3.65,1.727,61.01,23.0,83.66,58.71,981,32.7,1
3.787,2.004,22.61,49.22,98.66,37.23,356,22.09,0
3.845,2.656,33.24,98.9,97.93,32.56,413,27.0,0
3.826,1.893,30.88,83.42,97.77,35.33,252,23.55,0
3.547,1.892,52.68,59.41,89.08,44.86,593,27.17,1
3.651,2.248,33.66,71.83,95.44,44.87,599,24.57,0
3.529,1.682,35.47,22.85,81.95,84.16,1268,28.37,1
2.84,3.066,31.99,45.2,87.91,43.37,525,36.37,1
3.778,2.226,31.07,96.5,92.48,45.22,620,27.52,0
3.583,2.104,33.61,37.58,83.24,96.4,595,25.49,1
3.753,2.294,27.86,68.94,97.81,40.79,190,33.55,0
3.714,2.075,30.55,77.27,99.08,33.24,281,26.2,0
3.672,2.906,34.54,64.76,76.45,88.9,500,32.88,1
2.883,3.204,30.26,33.72,84.86,50.35,1015,33.01,1
3.637,2.831,30.54,62.89,91.1,36.26,668,27.01,0
3.781,2.309,26.97,65.13,93.79,44.41,456,34.09,0
3.786,1.698,31.78,73.4,93.11,45.17,307,27.78,0
2.971,3.448,33.49,30.67,83.3,53.34,691,25.26,1
3.728,2.373,33.29,46.07,92.49,34.76,420,20.89,0
3.574,2.002,50.24,21.38,81.21,60.38,438,32.67,1
3.801,1.516,46.55,50.76,87.0,56.08,1142,32.18,1
3.689,1.895,30.48,49.85,90.63,40.8,227,25.39,0
3.608,2.52,32.39,52.39,76.95,92.45,812,29.34,1
2.85,2.149,30.34,51.07,93.08,39.58,303,33.96,1
3.504,2.384,31.73,64.31,96.09,30.66,72,21.59,0
3.462,1.796,49.49,58.44,89.2,52.85,1032,26.32,1
3.669,2.257,35.42,69.25,98.55,46.74,735,27.34,0
3.775,1.757,26.33,42.59,99.68,40.76,304,27.13,0
2.837,2.505,36.61,52.61,91.08,54.47,424,34.37,1
3.762,2.264,22.71,62.83,96.21,40.13,735,28.7,0
3.747,3.508,48.73,23.19,88.42,52.4,961,29.95,1
3.549,1.596,30.37,94.91,95.71,50.1,350,26.1,0
3.618,2.088,34.23,71.14,95.45,44.99,339,28.65,0
3.693,2.348,29.51,50.99,99.4,34.62,102,31.18,0
3.316,2.475,28.8,64.65,87.83,84.89,572,34.59,1
3.803,1.57,48.3,50.15,80.68,64.95,1143,33.76,1
3.539,1.919,57.22,39.94,81.29,63.47,546,37.06,1
3.071,4.003,35.95,48.96,92.24,54.58,322,39.54,1
3.405,2.284,33.45,36.95,71.42,110.01,1109,32.41,1
3.651,2.179,26.75,81.5,97.99,41.63,472,28.94,0
3.313,2.37,30.69,16.14,85.92,96.36,870,31.82,1
3.814,2.486,31.53,88.52,98.14,38.27,389,25.85,0
3.409,2.4,56.49,60.85,87.79,58.7,659,34.27,1
2.915,3.373,30.2,28.25,88.47,45.24,981,27.01,1
3.418,2.087,49.6,54.85,88.0,44.27,762,34.15,1
3.506,1.892,52.76,28.75,81.69,47.33,673,33.91,1
3.76,2.051,36.48,53.3,91.83,35.34,254,28.89,0
2.841,2.113,29.72,10.25,83.47,56.04,547,22.5,1
2.835,1.808,35.34,37.39,82.21,63.59,475,27.07,1
3.571,3.019,32.1,67.48,76.99,90.85,1459,27.62,1
3.447,2.185,27.56,18.44,76.77,102.99,1134,34.02,1
3.621,2.162,28.34,77.29,94.42,30.42,766,23.48,0
3.562,2.116,33.27,87.14,90.5,42.25,365,23.2,0
3.621,2.507,36.29,28.79,89.11,118.14,897,33.45,1
3.658,0.895,30.49,76.5,98.12,41.82,403,25.63,0
2.932,2.67,32.19,37.67,90.79,44.65,1155,18.09,1
3.703,1.974,34.19,42.28,90.31,39.0,632,34.52,0
3.568,2.144,26.44,86.09,91.72,38.38,711,34.35,0
3.743,2.693,33.84,64.82,95.82,37.88,353,23.2,0
3.611,2.445,54.03,31.32,84.75,49.43,775,39.24,1
3.556,2.047,35.46,19.55,72.01,110.5,965,24.6,1
3.527,2.481,43.45,51.81,80.41,93.02,1036,40.03,1
3.715,2.501,30.11,46.18,91.29,41.99,457,31.64,0
3.646,2.25,33.29,81.34,95.24,36.69,485,29.32,0
3.564,3.499,28.4,58.49,96.32,37.6,516,24.77,0
3.674,1.15,25.69,68.68,95.37,30.05,576,23.49,0
3.733,2.029,36.12,43.26,95.03,38.69,693,21.8,0
3.616,3.076,29.57,86.49,91.57,43.48,684,27.52,0
3.369,1.653,29.96,49.05,82.21,102.22,1492,35.03,1
3.756,1.005,34.46,99.16,98.19,38.42,113,32.56,0
3.571,1.64,36.45,27.86,81.97,110.98,1273,26.83,1
2.993,2.863,30.3,20.87,85.91,48.24,1086,31.0,1
3.707,2.461,30.18,56.1,92.92,39.56,697,26.6,0
3.53,2.643,55.79,21.35,86.37,51.01,828,33.78,1
3.768,2.482,30.22,52.73,99.93,41.38,301,28.82,0
3.61,1.966,51.41,68.17,81.75,54.56,854,33.3,1
3.334,1.845,35.41,26.88,82.02,103.73,1410,24.86,1
3.567,1.574,50.8,27.92,77.12,48.14,930,27.8,1
3.045,3.039,27.03,22.53,93.74,42.94,505,34.6,1
3.017,1.941,35.16,46.18,90.24,49.44,1114,27.8,1
3.746,1.425,29.49,58.25,84.9,96.4,1024,32.96,1
3.902,1.808,29.86,99.44,98.37,37.79,236,19.78,0
3.656,3.211,26.76,47.41,96.96,37.34,679,27.94,0
3.077,1.593,37.39,44.83,88.4,48.88,1140,35.26,1
2.83,1.741,29.04,20.13,85.93,38.86,506,35.17,1
3.72,1.344,30.37,49.21,96.17,36.03,120,26.5,0
3.76,1.553,35.79,43.96,97.41,44.66,140,34.99,0
3.595,1.957,54.05,50.01,79.08,69.17,633,31.61,1
2.892,3.077,32.4,34.22,80.36,42.39,904,28.14,1
3.624,2.248,54.82,38.51,82.14,48.21,429,33.23,1
3.833,1.299,31.31,89.76,95.51,41.06,694,26.05,0
3.606,1.155,57.93,32.05,83.29,74.48,976,37.56,1
3.645,2.398,26.9,43.7,98.31,42.6,272,28.67,0
3.382,2.44,38.07,35.68,79.63,115.04,1258,30.17,1
3.649,1.88,47.83,33.93,75.37,59.65,559,36.44,1
3.577,1.91,29.91,94.63,90.12,34.14,323,30.16,0
3.007,2.216,32.53,57.59,87.57,48.92,961,34.34,1
3.505,3.04,61.41,56.81,79.53,44.41,1161,30.7,1
3.071,2.505,34.54,17.15,86.39,52.36,339,30.6,1
3.516,1.343,45.96,26.2,87.75,60.73,957,34.86,1
3.483,2.434,33.67,16.13,89.21,92.68,560,38.09,1
3.757,3.252,33.9,57.48,98.1,40.45,385,26.38,0
3.541,2.919,61.18,34.05,75.03,58.91,1163,31.55,1
3.699,1.089,29.18,84.84,91.27,34.58,315,32.44,0
3.64,2.671,45.46,30.18,82.52,38.81,791,26.84,1
2.821,2.403,35.76,57.74,89.45,45.1,547,32.82,1
3.637,2.449,28.9,78.43,99.02,34.85,372,25.61,0
3.582,1.539,26.98,75.15,97.25,41.82,396,24.53,0
3.651,2.067,33.24,96.46,93.37,33.62,287,23.33,0
3.739,2.084,31.83,63.88,95.83,50.2,587,29.72,0
2.92,3.339,31.66,53.07,92.96,55.82,1042,30.38,1
3.703,1.191,33.31,54.24,94.72,50.3,574,25.69,0
3.627,2.01,30.55,99.79,93.73,35.74,563,31.19,0
3.669,1.847,31.03,78.96,95.12,39.23,725,26.26,0
3.031,2.331,33.5,43.55,94.73,51.55,373,28.69,1
3.525,1.48,33.19,48.63,94.54,36.74,607,25.24,0
3.039,2.045,36.8,19.55,88.72,45.66,897,32.51,1
3.089,1.358,26.41,53.25,92.71,45.56,748,28.93,1
3.594,1.944,63.76,69.25,82.6,56.58,568,36.71,1
3.769,1.276,30.92,70.05,98.95,39.85,742,28.69,0
3.822,1.435,29.77,90.75,95.12,37.65,596,27.21,0
2.876,2.416,28.72,54.77,87.96,50.91,806,30.21,1
3.522,3.073,37.81,65.11,78.42,101.81,717,31.59,1
3.358,1.695,36.05,20.1,87.68,83.17,1270,35.63,1
2.864,2.945,28.45,50.01,94.75,44.26,714,30.5,1
3.522,1.723,47.76,46.52,81.07,55.28,762,32.06,1
3.578,1.384,35.81,68.29,99.96,44.09,173,29.66,0
2.924,1.29,31.05,43.77,81.32,41.27,808,28.2,1
3.637,3.393,46.63,79.16,80.42,48.12,937,28.01,1
3.768,1.415,31.42,95.16,90.67,52.4,374,35.89,0
3.817,1.52,23.2,64.09,98.26,39.21,686,28.36,0
3.615,2.112,34.3,71.83,96.97,45.35,722,23.69,0
3.465,2.129,33.08,30.9,87.76,91.93,567,34.76,1
3.641,1.958,27.83,81.57,93.88,39.24,717,26.58,0
2.854,2.19,28.38,32.83,88.5,48.85,978,23.38,1
3.624,2.443,53.69,42.6,88.16,55.41,971,29.81,1
3.479,2.449,39.84,19.56,82.04,81.28,616,28.83,1
3.763,2.698,30.34,53.76,99.03,34.17,690,28.7,0
3.76,2.621,52.45,75.7,88.01,47.93,961,32.31,1
3.617,2.07,26.57,55.97,92.68,40.28,291,32.85,0
3.471,1.869,23.26,51.09,84.2,95.58,835,30.53,1
3.552,2.253,29.66,50.15,98.65,45.49,444,28.3,0
3.61,2.203,27.86,79.37,93.22,40.25,135,28.78,0
3.89,1.317,31.23,74.93,93.9,46.88,557,29.45,0
3.587,2.282,29.36,76.4,92.23,41.4,148,28.58,0
3.749,1.842,45.59,73.48,76.82,58.17,625,36.18,1
3.63,2.447,32.94,72.92,98.72,36.53,234,26.87,0
3.767,2.409,35.58,74.31,92.08,43.05,231,28.22,0
3.651,1.645,30.59,59.33,99.23,49.6,650,24.38,0
3.692,2.317,27.92,48.7,96.87,36.84,528,24.55,0
3.583,1.29,35.92,17.04,71.71,102.27,1382,33.13,1
3.657,2.578,31.06,66.62,93.41,41.25,166,24.44,0
3.695,1.204,27.58,72.97,96.57,43.63,148,28.65,0
3.624,1.66,30.41,48.22,90.32,36.12,440,30.06,0
3.634,1.765,25.44,57.89,92.16,46.6,113,25.87,0
3.417,2.203,31.08,51.71,70.16,100.36,733,24.1,1
3.799,1.714,32.91,90.93,91.23,51.5,190,30.16,0
3.041,2.49,31.08,48.8,90.18,50.32,798,31.31,1
3.528,2.494,45.19,66.06,84.26,54.03,1020,28.77,1
3.753,2.136,27.9,64.92,95.49,39.89,311,29.11,0
3.707,2.567,27.91,50.32,90.29,45.26,94,26.63,0
3.067,3.475,29.46,44.24,90.49,42.07,405,27.93,1
3.76,1.982,30.15,57.68,93.55,40.38,66,26.7,0
3.687,2.221,23.2,65.35,96.13,43.18,351,31.0,0
3.759,2.645,45.99,44.94,77.21,52.72,527,23.02,1
3.67,1.439,30.38,82.23,91.24,35.66,610,27.74,0
2.849,2.264,37.48,50.05,82.24,52.25,918,28.48,1
3.713,1.226,34.5,41.7,90.47,36.05,92,25.99,0
3.534,2.068,38.58,40.32,80.07,91.49,815,31.38,1
3.687,1.051,53.55,61.71,79.7,53.46,466,30.49,1
3.452,1.927,38.92,28.17,77.0,113.5,654,31.41,1
3.582,1.812,29.32,87.34,93.3,42.02,338,27.82,0
3.522,2.145,29.7,60.55,75.1,111.9,862,30.69,1
3.774,1.948,29.34,50.77,93.58,48.48,568,32.45,0
3.699,1.233,24.49,85.06,99.92,41.08,555,29.79,0
2.823,1.859,30.96,45.43,82.21,41.21,1183,29.37,1
2.84,2.499,26.18,30.19,90.37,38.27,765,24.6,1
3.574,1.925,30.11,35.43,82.41,102.81,970,33.16,1
3.755,2.513,29.55,98.78,96.54,32.6,186,26.68,0
2.934,2.48,41.28,28.13,84.13,63.32,997,25.81,1
3.729,1.947,29.81,47.16,99.44,36.9,387,31.93,0
3.73,1.595,34.11,76.48,93.34,34.48,78,26.63,0
3.605,2.794,34.34,45.97,94.08,38.99,799,27.37,0
3.903,1.91,29.76,44.35,96.83,47.86,175,22.62,0
3.866,2.835,32.16,55.43,96.6,45.83,159,29.91,0
3.724,1.597,59.95,58.06,82.78,68.47,427,23.14,1
3.52,1.824,54.64,28.72,75.88,52.91,525,35.02,1
3.564,1.282,36.2,26.58,71.43,72.33,773,24.13,1
3.614,2.264,62.44,50.45,87.6,67.88,767,34.64,1
3.443,1.736,31.09,47.34,75.99,91.82,1427,34.38,1
3.604,1.864,33.01,41.27,95.75,34.5,307,28.57,0
3.444,1.731,28.98,65.66,80.35,116.48,1084,25.69,1
3.773,1.255,26.8,82.94,96.7,36.75,372,24.05,0
3.467,2.02,60.37,23.43,86.29,60.1,1069,31.65,1
2.942,2.531,27.26,23.92,94.15,52.64,393,28.41,1
3.828,1.759,32.56,49.97,99.01,48.58,783,29.78,0
2.844,2.641,29.31,47.31,92.6,46.4,856,31.93,1
3.745,1.383,31.35,66.43,99.25,45.49,545,31.02,0
3.455,1.348,49.48,56.44,84.29,58.16,419,28.44,1
3.732,1.615,28.21,78.39,93.22,44.49,337,27.03,0
3.781,2.153,25.31,91.97,97.2,42.13,174,26.95,0
3.603,0.826,35.0,89.18,95.99,41.39,504,24.07,0
2.811,2.397,28.93,40.29,80.32,43.33,431,28.88,1
3.655,2.504,32.34,59.29,94.22,42.48,258,28.79,0
3.618,2.576,25.42,53.79,92.98,41.42,257,32.25,0
3.795,2.008,30.92,92.96,94.23,36.83,288,27.27,0
3.469,1.902,38.4,68.83,72.41,100.05,716,35.68,1
2.989,2.925,27.33,36.08,81.75,50.0,855,30.76,1
3.662,2.036,29.38,72.11,97.27,36.67,219,30.88,0
3.852,2.425,30.97,53.96,95.89,35.67,93,27.63,0
3.076,2.36,32.25,55.68,87.53,51.52,675,36.64,1
3.651,2.846,33.01,86.05,98.31,34.93,205,27.94,0
3.481,2.087,31.71,65.83,99.08,40.76,97,26.92,0
3.614,1.371,52.27,42.42,79.2,63.37,1173,29.38,1
3.665,1.651,30.82,64.25,94.88,36.93,174,29.46,0
3.755,2.151,32.53,93.03,90.58,38.53,683,22.51,0
3.653,1.42,29.69,50.15,92.37,35.38,199,27.9,0
3.768,2.211,24.41,52.0,96.36,41.98,647,33.9,0
3.072,2.29,34.49,23.92,85.36,50.53,920,33.89,1
3.801,1.239,31.67,78.35,91.43,42.2,134,23.28,0
3.757,1.992,30.09,74.34,94.21,35.3,109,28.65,0
3.739,1.096,31.38,48.86,94.31,35.51,473,29.81,0
3.524,1.704,33.5,45.37,72.02,75.7,634,32.28,1
3.503,2.554,31.17,44.69,92.6,44.9,583,33.61,0
3.725,1.78,28.3,69.6,95.53,29.89,158,29.54,0
3.685,2.326,32.24,73.82,94.56,40.48,402,31.25,0
3.671,2.703,32.39,58.22,96.24,42.98,141,35.63,0
3.571,2.149,54.01,43.0,88.78,59.33,613,32.76,1
3.627,1.808,29.13,41.99,89.41,119.01,1322,38.2,1
2.876,3.731,28.52,20.98,93.84,48.35,697,35.86,1
3.437,2.61,40.15,30.51,77.77,100.66,1212,27.41,1
3.796,1.708,28.46,61.24,98.53,33.84,344,30.67,0
3.808,1.857,32.86,98.9,96.65,43.91,445,27.55,0
3.616,2.483,57.26,32.78,80.06,50.34,1167,35.85,1
3.545,2.702,31.12,91.92,95.92,36.2,114,27.96,0
3.777,1.268,26.63,71.84,93.28,33.2,780,25.22,0
3.604,2.4,37.61,69.94,77.04,105.97,571,29.16,1
3.536,3.236,59.7,35.21,77.84,53.3,825,34.06,1
2.835,2.23,28.45,27.57,85.31,45.8,360,35.56,1
3.747,2.151,26.26,52.62,97.87,39.34,667,26.07,0
3.464,1.679,57.44,74.25,79.48,60.54,1098,42.01,1
3.596,3.238,56.07,64.12,85.31,49.87,791,37.22,1
3.517,1.576,61.05,67.33,87.2,61.48,821,33.05,1
3.034,2.883,36.64,45.54,90.64,56.2,357,27.37,1
3.72,3.417,52.37,66.23,84.3,47.74,922,35.03,1
3.461,1.645,27.26,50.16,95.22,42.36,747,24.6,0
2.972,2.144,29.83,33.64,88.88,47.08,782,26.1,1
3.868,2.223,29.98,85.34,99.94,36.04,460,28.73,0
3.381,1.839,28.76,24.24,74.66,71.05,501,31.27,1
2.841,2.555,34.51,58.33,87.79,45.69,836,26.32,1
3.582,1.004,32.25,73.57,93.52,38.2,223,25.68,0
3.545,2.593,23.56,76.78,97.66,44.58,770,20.56,0
3.68,1.26,30.96,79.49,98.1,37.86,71,31.27,0
3.595,1.747,32.03,79.16,97.25,42.13,615,21.73,0
3.549,2.103,30.86,80.42,98.29,37.49,155,29.47,0
3.365,1.873,22.38,62.4,77.09,77.19,1229,30.24,1
3.516,2.162,35.78,24.45,79.22,80.79,857,29.79,1
3.705,2.239,28.14,68.23,95.54,37.6,477,28.58,0
3.509,1.405,47.12,50.86,86.32,53.54,1116,22.9,1
3.493,2.77,27.94,79.55,96.02,33.09,103,23.75,0
2.817,2.809,43.18,59.6,83.66,49.78,330,23.93,1
3.669,2.028,31.21,69.59,99.47,35.0,557,25.23,0
3.456,2.036,36.36,29.92,74.78,116.99,874,36.21,1
3.491,2.093,36.8,40.42,87.65,109.26,1242,28.23,1
3.721,1.426,31.29,52.89,94.89,40.91,300,26.23,0
3.57,1.541,36.81,22.17,75.98,91.01,1324,29.34,1
3.523,1.909,32.15,71.63,91.48,41.97,766,30.2,0
2.995,3.375,34.73,36.15,91.02,42.74,972,29.79,1
2.831,2.848,30.29,50.89,83.95,55.69,743,32.89,1
3.08,2.473,31.16,14.92,92.97,47.12,410,37.42,1
3.559,1.727,60.96,76.32,83.72,48.12,831,37.0,1
3.445,1.578,30.28,99.27,98.18,42.23,213,30.73,0
3.693,1.696,30.44,48.08,99.69,49.04,489,27.3,0
3.411,2.785,35.36,58.08,83.51,71.25,604,33.05,1
3.659,3.33,48.01,52.57,77.62,57.12,630,26.47,1
3.719,1.375,30.4,85.12,99.22,36.47,499,30.35,0
2.895,2.747,36.13,19.56,89.09,43.97,1150,29.18,1
3.741,1.588,30.95,60.22,92.15,48.92,654,33.89,0
3.462,2.236,28.0,46.09,91.54,40.21,182,28.39,0
3.577,2.57,27.17,93.0,97.07,44.16,574,29.81,0
3.618,0.273,33.14,66.45,93.32,27.37,629,25.28,0
3.277,2.088,34.89,65.32,75.95,103.76,1274,32.74,1
3.556,1.926,57.58,58.47,78.98,58.12,788,23.66,1
3.336,2.049,20.26,25.91,79.69,105.92,624,29.38,1
3.624,1.933,27.48,69.57,100.0,41.16,501,29.42,0
2.919,2.214,23.31,59.89,87.07,57.7,1059,26.15,1
3.331,2.17,29.68,74.56,96.93,42.45,365,20.63,0
2.994,2.681,35.41,52.97,87.95,51.9,762,34.92,1
2.987,2.383,24.78,54.69,83.6,45.53,589,30.31,1
3.469,3.414,41.43,68.57,72.19,114.23,1018,35.21,1
3.413,2.107,28.67,18.39,75.41,100.73,574,26.29,1
2.934,1.955,28.76,59.24,89.42,45.73,508,33.29,1
3.57,1.754,58.22,57.9,78.34,45.88,1031,37.27,1
3.698,2.517,32.97,96.76,91.67,44.48,392,28.52,0
3.506,1.795,30.53,67.92,82.46,98.58,1168,37.04,1
3.013,2.123,30.52,11.46,89.97,56.79,1008,28.75,1
3.581,2.13,28.88,96.52,95.49,36.66,323,24.04,0
3.618,1.697,30.47,56.7,98.16,49.53,327,25.95,0
3.521,1.654,56.26,20.81,89.38,46.19,1083,29.58,1
3.531,1.832,30.5,70.52,99.2,45.51,728,26.22,0
3.748,0.786,31.66,47.08,99.18,38.05,227,26.32,0
3.652,2.638,32.99,46.69,90.34,38.47,64,25.56,0
3.555,2.403,26.46,17.68,74.04,104.51,790,28.88,1
2.823,2.362,35.99,27.84,89.05,53.85,622,30.85,1
3.838,1.973,28.59,50.05,97.37,42.81,478,30.37,0
3.499,1.875,42.48,29.37,77.77,85.22,710,33.65,1
3.616,1.478,32.65,15.26,77.23,116.0,1137,40.4,1
3.034,2.492,30.94,34.73,81.25,57.25,466,31.66,1
2.806,2.029,27.28,14.62,90.58,47.27,529,22.28,1
2.848,2.943,28.36,37.64,89.03,52.66,324,26.88,1
2.898,2.397,32.74,21.15,89.67,45.16,889,38.88,1
3.704,2.575,32.57,82.2,93.2,46.22,374,25.75,0
3.795,2.216,57.09,51.54,85.4,51.08,532,35.2,1
3.759,1.707,26.52,50.64,97.32,52.22,449,21.41,0
2.816,2.492,28.14,26.13,81.11,50.7,359,29.27,1
3.155,2.582,23.4,38.15,78.5,89.66,745,26.88,1
3.071,0.665,34.67,50.29,93.03,53.73,349,30.32,1
3.044,3.148,26.65,49.69,91.98,53.48,660,21.85,1
3.635,1.725,27.42,60.34,92.82,46.06,529,28.84,0
3.569,2.243,24.31,65.71,92.19,40.6,661,27.87,0
3.844,2.462,30.83,49.91,97.39,38.61,697,27.85,0
3.689,1.273,30.13,85.97,92.11,35.04,236,29.49,0
3.917,1.561,30.43,99.42,90.94,48.45,668,26.94,0
3.701,2.044,33.03,20.39,86.27,113.7,652,19.98,1
3.663,3.472,53.99,24.62,80.94,58.65,967,31.02,1
3.818,1.973,28.42,83.68,97.18,46.95,454,28.68,0
3.717,1.717,38.27,70.12,91.61,36.53,200,28.96,0
3.563,1.286,55.31,68.7,87.44,58.61,766,34.05,1
2.902,2.519,35.3,24.62,81.86,46.5,419,33.33,1
3.761,2.06,32.65,77.54,96.49,40.83,125,28.83,0
3.587,2.484,31.22,50.92,98.25,35.49,395,28.93,0
3.601,2.328,29.94,59.92,93.71,39.22,202,30.64,0
3.697,1.674,31.01,87.61,92.57,43.64,386,27.02,0
3.872,1.899,31.5,81.92,90.51,41.69,54,27.38,0
2.879,2.571,33.63,47.38,91.49,45.42,879,34.83,1
3.628,1.535,32.62,64.91,85.32,74.35,1066,28.82,1
3.724,2.655,31.18,91.24,92.35,37.85,287,28.19,0
3.559,2.661,59.17,21.38,87.86,61.19,772,31.6,1
3.84,1.778,28.0,95.49,91.41,46.58,705,32.35,0
3.67,1.791,32.8,90.73,95.36,37.45,438,27.09,0
3.704,1.576,32.47,82.19,95.24,37.97,703,30.18,0
3.502,0.953,31.52,99.61,95.88,39.38,93,31.21,0
3.682,2.317,31.22,53.02,95.34,29.99,619,30.71,0
3.539,2.001,34.48,23.04,72.18,95.86,917,34.62,1
3.44,2.202,37.12,26.01,89.53,96.79,1072,24.18,1
